snapshot_timestamp,snapshot_date,snapshot_time,snapshot_hour,snapshot_minute,video_id,video_title,published_at,published_date,published_hour,hours_since_published,days_since_published,current_views,current_likes,current_comments,views_per_hour,views_per_day,duration,url,engagement_rate,like_rate,comment_rate,momentum_score,engagement_per_hour
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,2xA0-4z2v90,Super Sonic vs EVERY Sonic Form!!,2025-07-03T13:00:13+00:00,,13,27.25,1.1,4006,231,11,147.03,,9:17,https://www.youtube.com/watch?v=2xA0-4z2v90,6.04,5.77,0.27,68.86,8.88
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,EvMC3_AitQU,Amy Rose X Metal Sonic!?🤯,2025-06-30T12:30:30+00:00,,12,99.74,4.2,1382,86,7,13.86,,8:08,https://www.youtube.com/watch?v=EvMC3_AitQU,6.73,6.22,0.51,2.69,0.93
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,EwVLhz0SP3E,Dark Super Sonic Vs Sonic EXE The Race!!,2025-06-27T14:46:23+00:00,,14,169.48,7.1,9402,278,6,55.48,,10:25,https://www.youtube.com/watch?v=EwVLhz0SP3E,3.02,2.96,0.06,6.88,1.68
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,Hq9V0AIlY1U,Shin Sonic VS Sprunki!!,2025-06-25T13:00:35+00:00,,13,219.24,9.1,2098,79,5,9.57,,8:02,https://www.youtube.com/watch?v=Hq9V0AIlY1U,4.0,3.77,0.24,0.94,0.38
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,JLfzONH8qyI,Sonic and Shadow Vs Giant Shredder!!,2025-06-21T11:00:38+00:00,,11,317.24,13.2,34656,752,10,109.24,,9:27,https://www.youtube.com/watch?v=JLfzONH8qyI,2.2,2.17,0.03,7.68,2.4
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,NWCHt0jCGCM,Hyper Sonic VS Ultra Instinct Goku!!,2025-06-28T11:30:17+00:00,,11,148.74,6.2,3181,146,6,21.39,,8:34,https://www.youtube.com/watch?v=NWCHt0jCGCM,4.78,4.59,0.19,2.97,1.02
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,SKJpIJWZdDE,Shadow Slaps Italian Brainrot Tung Tung Tung Sahur To The Moon!,2025-06-01T21:08:12+00:00,,21,787.11,32.8,8762,487,10,11.13,,0:23,https://www.youtube.com/watch?v=SKJpIJWZdDE,5.67,5.56,0.11,0.33,0.63
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,WC9C4uqgnak,Hyper Sonic Vs Dark Shadow!!,2025-06-19T12:53:07+00:00,,12,363.36,15.1,65389,1607,21,179.95,,9:10,https://www.youtube.com/watch?v=WC9C4uqgnak,2.49,2.46,0.03,11.15,4.48
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,XaI0rDckzDU,Sonic VS Shadow Power Levels,2025-06-22T11:00:59+00:00,,11,293.23,12.2,8645,347,10,29.48,,9:04,https://www.youtube.com/watch?v=XaI0rDckzDU,4.13,4.01,0.12,2.23,1.22
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,_Sme5_9u_sk,Fleetway Super Sonic Vs Sonic EXE!!,2025-06-17T15:01:01+00:00,,15,409.23,17.1,38856,759,11,94.95,,8:22,https://www.youtube.com/watch?v=_Sme5_9u_sk,1.98,1.95,0.03,5.26,1.88
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,anmx1EF2M1k,Sonic Gets TURNED Into ORBEEZ!!,2025-07-01T13:00:08+00:00,,13,75.25,3.1,979,39,2,13.01,,8:38,https://www.youtube.com/watch?v=anmx1EF2M1k,4.19,3.98,0.2,3.15,0.54
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,dLkWKcSfcss,Sonic Stunts IN REAL LIFE!!,2025-06-18T15:01:07+00:00,,15,385.23,16.1,65333,1827,16,169.59,,8:36,https://www.youtube.com/watch?v=dLkWKcSfcss,2.82,2.8,0.02,9.95,4.78
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,i-JVwYZU6Uc,Sonic Becomes EVERY Italian Brainrot  Character!!,2025-06-29T11:46:00+00:00,,11,124.48,5.2,966,52,4,7.76,,8:02,https://www.youtube.com/watch?v=i-JVwYZU6Uc,5.8,5.38,0.41,1.25,0.45
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,iynCh82AFX4,Super Sonic.EXE VS Dark Sonic!!,2025-06-16T15:01:13+00:00,,15,433.23,18.1,84134,2115,46,194.2,,9:38,https://www.youtube.com/watch?v=iynCh82AFX4,2.57,2.51,0.05,10.19,4.99
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,mQdl6CwSebs,Sonic and Shadow Watch Sonic The Hedgehog 4 Concept Trailers!!,2025-06-23T12:01:32+00:00,,12,268.22,11.2,7534,270,9,28.09,,8:23,https://www.youtube.com/watch?v=mQdl6CwSebs,3.7,3.58,0.12,2.31,1.04
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,wmlDKtE93_0,The Most SATISFYING Sonic and Shadow Pancake Art!!,2025-06-28T21:33:02+00:00,,21,138.7,5.8,11468,272,31,82.68,,8:02,https://www.youtube.com/watch?v=wmlDKtE93_0,2.64,2.37,0.27,12.2,2.18
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,xXqlfaa5Faw,Dark Sonic VS The World!!,2025-06-20T11:01:58+00:00,,11,341.22,14.2,79429,2224,39,232.78,,9:40,https://www.youtube.com/watch?v=xXqlfaa5Faw,2.85,2.8,0.05,15.3,6.63
2025-07-04T09:14:58.171040,2025-07-04,09:14:58,9,,yp9F9p2NWIk,GIANT Sonic Vs GIANT Pacman Shredder!!,2025-06-24T12:25:05+00:00,,12,243.83,10.2,3044,118,7,12.48,,8:16,https://www.youtube.com/watch?v=yp9F9p2NWIk,4.11,3.88,0.23,1.12,0.51
2025-07-17T08:47:35.342871,2025-07-17,08:47:35,8,,1oYaNQV7100,Sonic and Shadow Race EVERYONE!!,2025-07-04T13:00:06+00:00,,13,314.79,13.1,13296,249,2,42.24,,8:21,https://www.youtube.com/watch?v=1oYaNQV7100,1.89,1.87,0.02,2.99,0.8
2025-07-17T08:47:35.342871,2025-07-17,08:47:35,8,,1rPQFtnG-h4,Sonic Destroys Tung Tung Tung Sahur!,2025-05-31T21:06:36+00:00,,21,1122.68,46.8,17709,1149,17,15.77,,0:21,https://www.youtube.com/watch?v=1rPQFtnG-h4,6.58,6.49,0.1,0.33,1.04
2025-07-17T08:47:35.342871,2025-07-17,08:47:35,8,,2kvBq8C4468,The MOST Satisfying Sonic and Shadow Magnet Art!!,2025-07-02T13:00:10+00:00,,13,362.79,15.1,39904,673,6,109.99,,8:26,https://www.youtube.com/watch?v=2kvBq8C4468,1.7,1.69,0.02,6.82,1.87
2025-07-17T08:47:35.342871,2025-07-17,08:47:35,8,,2xA0-4z2v90,Super Sonic vs EVERY Sonic Form!!,2025-07-03T13:00:13+00:00,,13,338.79,14.1,14723,551,14,43.46,,9:17,https://www.youtube.com/watch?v=2xA0-4z2v90,3.84,3.74,0.1,2.87,1.67
2025-07-17T08:47:35.342871,2025-07-17,08:47:35,8,,4GZdgEnUP68,Baby Sonic Throws Up a Rainbow At School!!,2025-07-11T13:00:09+00:00,,13,146.79,6.1,56080,686,6,382.04,,10:37,https://www.youtube.com/watch?v=4GZdgEnUP68,1.23,1.22,0.01,53.69,4.71
